"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_MRP","Outlet_Identifier","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","source","Item_Type_Combined","Outlet_Years"
"6729","FDT55",NA,"1",0.076434542,155.8946,"OUT019","0","1","0",473.3838,"train","0",28
"6730","FDH60","19.7","1",0.08073703,197.011,"OUT046","0","1","1",3338.987,"train","0",16
"6731","FDF57","14.5","1",0.0659527800739932,169.6448,"OUT035","0","2","1",2045.3376,"train","0",9
"6732","NCX29","10","0",0.089152528,147.7102,"OUT046","0","1","1",437.4306,"train","2",16
"6733","FDD34","7.945","0",0.015863075,161.821,"OUT013","2","3","1",2446.815,"train","0",26
"6734","FDQ15","20.35","1",0.151308326,81.7276,"OUT049","1","1","1",2030.69,"train","0",14
"6735","FDL12","15.85","1",0.121609722,60.222,"OUT035","0","2","1",539.298,"train","0",9
"6736","FDS22","16.85","1",0.023135131,44.8428,"OUT013","2","3","1",703.0848,"train","0",26
"6737","NCM29","11.5","0",0.017714096,132.9626,"OUT018","1","3","2",1442.7886,"train","2",4
"6738","FDO24","11.1","0",0.0659527800739932,156.4604,"OUT049","1","1","1",2376.906,"train","0",14
"6739","NCJ43","6.635","0",0.027069402,174.9396,"OUT046","0","1","1",1744.396,"train","2",16
"6740","FDA37","7.81","1",0.055226755,123.1046,"OUT046","0","1","1",871.5322,"train","0",16
"6741","NCM07","9.395","0",0.040124625,85.1908,"OUT018","1","3","2",1342.2528,"train","2",4
"6742","FDT49","7","0",0.151376958,108.228,"OUT035","0","2","1",1171.808,"train","0",9
"6743","FDP23","6.71","0",0.03558013,217.5166,"OUT035","0","2","1",4572.0486,"train","0",9
"6744","DRF51","15.75","0",0.166513779,38.0506,"OUT018","1","3","2",265.6542,"train","1",4
"6745","NCZ41","19.85","0",0.06478563,123.7704,"OUT017","0","2","1",2503.408,"train","2",6
"6746","DRJ11","9.5","0",0.085223447,189.2872,"OUT049","1","1","1",6050.7904,"train","1",14
"6747","FDP37","15.6","0",0.143915417,127.5994,"OUT017","0","2","1",2441.4886,"train","0",6
"6748","FDT60",NA,"0",0.132275338,123.8388,"OUT019","0","1","0",123.8388,"train","0",28
"6749","FDA09","13.35","1",0.149338159,178.666,"OUT035","0","2","1",1797.66,"train","0",9
"6750","FDJ46","11.1","0",0.044823438,174.2054,"OUT046","0","1","1",1926.1594,"train","0",16
"6751","FDO48","15","1",0.02681843,219.7456,"OUT013","2","3","1",3094.6384,"train","0",26
"6752","FDS59","14.8","1",0.04407225,109.057,"OUT018","1","3","2",1428.141,"train","0",4
"6753","FDH44","19.1","1",0.025872153,145.7418,"OUT046","0","1","1",882.8508,"train","0",16
"6754","NCM05","6.825","0",0.059835659,264.3226,"OUT035","0","2","1",4229.1616,"train","2",9
"6755","NCU06",NA,"0",0.13027716,228.001,"OUT019","0","1","0",1148.505,"train","2",28
"6756","FDV13","17.35","1",0.027653795,88.0856,"OUT049","1","1","1",1318.284,"train","0",14
"6757","FDA23","9.8","0",0.04714777,102.4016,"OUT013","2","3","1",1720.4272,"train","0",26
"6758","FDJ60","19.35","1",0.062882112,164.1184,"OUT017","0","2","1",2807.0128,"train","0",6
"6759","FDN13","18.6","0",0.152294691,98.9358,"OUT049","1","1","1",1508.037,"train","0",14
"6760","DRF49","7.27","0",0.071064499,114.4518,"OUT035","0","2","1",1366.2216,"train","1",9
"6761","FDK20","12.6","1",0.041726942,122.0072,"OUT018","1","3","2",1470.0864,"train","0",4
"6762","FDB27",NA,"0",0.055121892,196.7768,"OUT027","1","3","3",5912.304,"train","0",28
"6763","NCS18","12.65","0",0.042211119,108.6938,"OUT046","0","1","1",1393.5194,"train","2",16
"6764","FDZ49",NA,"1",0.132500853,220.3798,"OUT027","1","3","3",5289.1152,"train","0",28
"6765","FDN32","17.5","0",0.015557426,184.7266,"OUT035","0","2","1",2213.1192,"train","0",9
"6766","FDO37","8.06","0",0.021409913,229.7326,"OUT049","1","1","1",6930.978,"train","0",14
"6767","NCD31","12.1","0",0.015497337,165.5526,"OUT018","1","3","2",3453.5046,"train","2",4
"6768","NCV30",NA,"0",0.065612808,62.351,"OUT027","1","3","3",2150.534,"train","2",28
"6769","FDY49","17.2","1",0.012030747,166.6184,"OUT049","1","1","1",1155.8288,"train","0",14
"6770","FDM10",NA,"0",0.075603699,215.1218,"OUT027","1","3","3",3205.827,"train","0",28
"6771","FDT11","5.94","1",0.029372367,186.7556,"OUT046","0","1","1",3942.8676,"train","0",16
"6772","FDD39","16.7","0",0.070096518,217.885,"OUT013","2","3","1",3894.93,"train","0",26
"6773","NCL31","7.39","0",0.120258245,141.547,"OUT035","0","2","1",2290.352,"train","2",9
"6774","FDZ47","20.7","1",0.079281476,100.1042,"OUT035","0","2","1",892.8378,"train","0",9
"6775","NCU18",NA,"0",0.097768728,142.4496,"OUT019","0","1","0",564.5984,"train","2",28
"6776","FDJ58",NA,"1",0.104786172,172.2764,"OUT027","1","3","3",1545.9876,"train","0",28
"6777","FDX12","18.2","1",0.043626605,241.4196,"OUT010","0","3","0",482.0392,"train","0",15
"6778","FDV60","20.2","1",0.117839328,195.211,"OUT018","1","3","2",2356.932,"train","0",4
"6779","NCB19",NA,"0",0.089858447,84.5882,"OUT027","1","3","3",2061.3168,"train","2",28
"6780","FDH45",NA,"1",0.185008985,42.3796,"OUT019","0","1","0",123.8388,"train","0",28
"6781","FDB03","17.75","1",0.156701315,240.7538,"OUT013","2","3","1",4566.7222,"train","0",26
"6782","FDI27","8.71","1",0.0659527800739932,43.5744,"OUT017","0","2","1",498.0184,"train","0",6
"6783","FDN22","18.85","1",0.139087683,251.7724,"OUT017","0","2","1",3020.0688,"train","0",6
"6784","FDQ37","20.75","0",0.089243789,192.0478,"OUT035","0","2","1",4649.9472,"train","0",9
"6785","FDM02","12.5","1",0.073721115,85.6198,"OUT035","0","2","1",610.5386,"train","0",9
"6786","FDW38","5.325","1",0.138679995,53.7298,"OUT046","0","1","1",862.8768,"train","0",16
"6787","FDP34",NA,"0",0.240268248,156.463,"OUT019","0","1","0",312.926,"train","0",28
"6788","FDY55","16.75","0",0.0659527800739932,255.3988,"OUT046","0","1","1",4625.9784,"train","0",16
"6789","FDL34","16","0",0.040911824,141.2496,"OUT013","2","3","1",3387.5904,"train","0",26
"6790","FDA09","13.35","1",0.149974858,179.766,"OUT018","1","3","2",5932.278,"train","0",4
"6791","FDM51","11.8","1",0.026072872,99.8674,"OUT017","0","2","1",1018.674,"train","0",6
"6792","FDI34","10.65","1",0.085482761,231.4668,"OUT018","1","3","2",3225.1352,"train","0",4
"6793","NCD31","12.1","0",0.015521768,165.8526,"OUT017","0","2","1",3124.5994,"train","2",6
"6794","FDW33","9.395","0",0.099101845,105.828,"OUT035","0","2","1",1704.448,"train","0",9
"6795","NCP05","19.6","0",0.025281802,152.0024,"OUT035","0","2","1",2884.2456,"train","2",9
"6796","FDL56","14.1","0",0.125675936,86.9198,"OUT013","2","3","1",1133.8574,"train","0",26
"6797","FDN01",NA,"0",0.07204818,177.937,"OUT027","1","3","3",6881.043,"train","0",28
"6798","FDA25","16.5","1",0.068263916,104.799,"OUT045","0","2","1",1238.388,"train","0",11
"6799","FDF08","14.3","1",0.109144085,88.2856,"OUT010","0","3","0",175.7712,"train","0",15
"6800","FDH08","7.51","0",0.017425784,227.901,"OUT035","0","2","1",459.402,"train","0",9
"6801","DRH03","17.25","0",0.035118834,93.412,"OUT049","1","1","1",932.12,"train","1",14
"6802","FDQ31","5.785","1",0.054066567,87.0856,"OUT018","1","3","2",1406.1696,"train","0",4
"6803","FDO10","13.65","1",0.012823829,55.5588,"OUT017","0","2","1",916.1408,"train","0",6
"6804","FDT39","6.26","1",0.009883257,149.8366,"OUT049","1","1","1",1964.7758,"train","0",14
"6805","FDM22",NA,"1",0.041754584,53.464,"OUT027","1","3","3",1597.92,"train","0",28
"6806","FDR21","19.7","0",0.112036236,174.937,"OUT010","0","3","0",882.185,"train","0",15
"6807","FDQ01","19.7","1",0.161610636,255.2014,"OUT017","0","2","1",3570.0196,"train","0",6
"6808","FDZ03","13.65","1",0.078909166,186.724,"OUT049","1","1","1",4474.176,"train","0",14
"6809","NCK05","20.1","0",0.077769768,63.0536,"OUT018","1","3","2",980.0576,"train","2",4
"6810","FDW55","12.6","1",0.021951613,250.9092,"OUT013","2","3","1",4731.1748,"train","0",26
"6811","FDF47","20.85","0",0.097770004,222.8746,"OUT049","1","1","1",3589.9936,"train","0",14
"6812","DRO59",NA,"0",0.094817105,77.9012,"OUT019","0","1","0",75.9012,"train","1",28
"6813","NCM55","15.6","0",0.066726133,185.8924,"OUT046","0","1","1",3516.7556,"train","2",16
"6814","FDY31","5.98","0",0.043809261,146.8418,"OUT017","0","2","1",1765.7016,"train","0",6
"6815","FDJ57",NA,"1",0.0659527800739932,184.3582,"OUT019","0","1","0",185.7582,"train","0",28
"6816","FDV51","16.35","0",0.032671446,165.4842,"OUT018","1","3","2",1492.0578,"train","0",4
"6817","DRG36","14.15","0",0.095378221,170.5106,"OUT046","0","1","1",2395.5484,"train","1",16
"6818","DRF13","12.1","0",0.0659527800739932,145.1444,"OUT013","2","3","1",3338.3212,"train","1",26
"6819","NCJ54","9.895","0",0.060188932,233.0642,"OUT045","0","2","1",6041.4692,"train","2",11
"6820","NCP42","8.51","0",0.016135764,195.6478,"OUT049","1","1","1",4262.4516,"train","2",14
"6821","NCF30","17","0",0.126220187,126.7362,"OUT035","0","2","1",1258.362,"train","2",9
"6822","FDY44",NA,"1",0.024286378,194.711,"OUT027","1","3","3",5892.33,"train","0",28
"6823","FDX09","9","0",0.065350715,175.437,"OUT049","1","1","1",3175.866,"train","0",14
"6824","NCU30","5.11","0",0.035071955,163.221,"OUT017","0","2","1",2773.057,"train","2",6
"6825","FDU49","19.5","1",0.030742083,85.554,"OUT049","1","1","1",1211.756,"train","0",14
"6826","FDC48","9.195","0",0.015949001,84.1592,"OUT017","0","2","1",1238.388,"train","0",6
"6827","FDJ21","16.7","1",0.038496166,147.5102,"OUT013","2","3","1",5540.7876,"train","0",26
"6828","NCX41","19","0",0.017746826,210.8244,"OUT049","1","1","1",2540.6928,"train","2",14
"6829","FDT36","12.3","0",0.111274591,35.0874,"OUT046","0","1","1",458.7362,"train","0",16
"6830","FDK28",NA,"0",0.065272284,256.1646,"OUT027","1","3","3",3349.6398,"train","0",28
"6831","DRI49","14.15","0",0.183472595,82.0276,"OUT035","0","2","1",1624.552,"train","1",9
"6832","NCM54",NA,"0",0.08918772,128.9678,"OUT019","0","1","0",254.3356,"train","2",28
"6833","FDD48","10.395","0",0.030281543,116.3176,"OUT018","1","3","2",1259.6936,"train","0",4
"6834","NCF30","17","0",0.211306673,125.1362,"OUT010","0","3","0",251.6724,"train","2",15
"6835","FDX03","15.85","1",0.061190964,47.1744,"OUT049","1","1","1",996.0368,"train","0",14
"6836","FDZ33","10.195","0",0.107307677,149.8076,"OUT013","2","3","1",2217.114,"train","0",26
"6837","FDB39",NA,"0",0.067441726,57.4272,"OUT019","0","1","0",111.8544,"train","0",28
"6838","DRM11","6.57","0",0.066338717,261.4278,"OUT018","1","3","2",4165.2448,"train","1",4
"6839","DRE48","8.43","0",0.0659527800739932,195.3768,"OUT017","0","2","1",1576.6144,"train","1",6
"6840","NCL31","7.39","0",0.120524922,142.247,"OUT045","0","2","1",2433.499,"train","2",11
"6841","FDB11","16","0",0.061192211,224.1404,"OUT017","0","2","1",4725.8484,"train","0",6
"6842","FDX14","13.1","0",0.075056542,76.0354,"OUT049","1","1","1",601.8832,"train","0",14
"6843","NCM29",NA,"0",0.017556795,129.9626,"OUT027","1","3","3",3410.2276,"train","2",28
"6844","FDH47","13.5","1",0.129077455,95.2068,"OUT045","0","2","1",583.2408,"train","0",11
"6845","FDG09","20.6","1",0.047896393,185.8556,"OUT013","2","3","1",1689.8004,"train","0",26
"6846","FDP25","15.2","0",0.021240491,216.9824,"OUT049","1","1","1",4804.4128,"train","0",14
"6847","FDY27",NA,"0",0.031743707,179.1344,"OUT027","1","3","3",1605.9096,"train","0",28
"6848","DRM59","5.88","0",0.003612411,154.1998,"OUT017","0","2","1",3537.3954,"train","1",6
"6849","DRI03","6.03","0",0.022796178,178.1028,"OUT018","1","3","2",1416.8224,"train","1",4
"6850","FDY03",NA,"1",0.133279499,112.6202,"OUT019","0","1","0",675.1212,"train","0",28
"6851","NCV17","18.85","0",0.016132592,130.2626,"OUT049","1","1","1",3016.7398,"train","2",14
"6852","NCJ17","7.68","0",0.152429537,85.5224,"OUT013","2","3","1",1278.336,"train","2",26
"6853","NCP54","15.35","0",0.035348491,124.673,"OUT017","0","2","1",2093.941,"train","2",6
"6854","FDZ15","13.1","0",0.020903193,119.2782,"OUT049","1","1","1",3098.6332,"train","0",14
"6855","NCR05","10.1","0",0.054853377,198.6084,"OUT018","1","3","2",2182.4924,"train","2",4
"6856","FDX03",NA,"1",0.106971167,44.7744,"OUT019","0","1","0",135.8232,"train","0",28
"6857","FDQ12","12.65","0",0.035482562,231.401,"OUT045","0","2","1",2526.711,"train","0",11
"6858","FDC21","14.6","1",0.042923071,109.8254,"OUT013","2","3","1",1627.881,"train","0",26
"6859","FDQ40","11.1","1",0.036174285,176.0712,"OUT018","1","3","2",1581.9408,"train","0",4
"6860","FDI07",NA,"1",0.033597374,197.2426,"OUT027","1","3","3",3163.8816,"train","0",28
"6861","FDQ25","8.63","1",0.028320655,172.5422,"OUT049","1","1","1",2241.7486,"train","0",14
"6862","NCK18","9.6","0",0.0659527800739932,163.9184,"OUT035","0","2","1",4293.0784,"train","2",9
"6863","DRI25","19.6","0",0.056744064,55.6614,"OUT010","0","3","0",165.7842,"train","1",15
"6864","DRA24","19.35","1",0.039990314,165.0868,"OUT049","1","1","1",982.7208,"train","1",14
"6865","FDA32","14","0",0.030155224,214.7192,"OUT045","0","2","1",3020.0688,"train","0",11
"6866","FDE59","12.15","0",0.062541552,34.3532,"OUT018","1","3","2",251.6724,"train","0",4
"6867","FDY59","8.195","0",0.031403441,93.8462,"OUT046","0","1","1",647.8234,"train","0",16
"6868","FDQ20","8.325","0",0.029845243,41.6138,"OUT045","0","2","1",284.2966,"train","0",11
"6869","FDB21","7.475","0",0.149125615,241.6854,"OUT018","1","3","2",6042.135,"train","0",4
"6870","FDB41",NA,"1",0.170382726,45.2718,"OUT019","0","1","0",47.2718,"train","0",28
"6871","DRG11","6.385","0",0.083768522,109.8596,"OUT013","2","3","1",3235.788,"train","1",26
"6872","FDV10",NA,"1",0.116793684,41.0112,"OUT019","0","1","0",42.6112,"train","0",28
"6873","FDI41","18.5","1",0.062205112,148.3418,"OUT013","2","3","1",1765.7016,"train","0",26
"6874","FDN10","11.5","0",0.0463847,118.9124,"OUT017","0","2","1",1540.6612,"train","0",6
"6875","NCM17","7.93","0",0.071425647,45.9086,"OUT018","1","3","2",1070.6064,"train","2",4
"6876","DRG37",NA,"0",0.033929133,154.3972,"OUT019","0","1","0",311.5944,"train","1",28
"6877","FDA21","13.65","0",0.036033639,183.7924,"OUT045","0","2","1",2591.2936,"train","0",11
"6878","FDM27","12.35","1",0.158337479,157.9946,"OUT013","2","3","1",3313.6866,"train","0",26
"6879","FDA32","14","0",0.030140981,216.0192,"OUT049","1","1","1",2588.6304,"train","0",14
"6880","NCZ53","9.6","0",0.024515221,189.2214,"OUT049","1","1","1",3956.8494,"train","2",14
"6881","FDW40","14","1",0.105125569,143.2812,"OUT035","0","2","1",3277.0676,"train","0",9
"6882","FDS52","8.89","0",0.00547348,100.5016,"OUT035","0","2","1",1315.6208,"train","0",9
"6883","FDM58","16.85","1",0.133385398,109.8544,"OUT010","0","3","0",223.7088,"train","0",15
"6884","NCE54",NA,"0",0.047098175,75.5354,"OUT019","0","1","0",150.4708,"train","2",28
"6885","FDS11","7.05","1",0.055548003,225.3088,"OUT035","0","2","1",5816.4288,"train","0",9
"6886","FDL20","17.1","0",0.128614205,111.6886,"OUT049","1","1","1",1556.6404,"train","0",14
"6887","FDX13",NA,"0",0.047551568,249.1092,"OUT027","1","3","3",8217.3036,"train","0",28
"6888","FDR21","19.7","0",0.066879757,174.437,"OUT013","2","3","1",1587.933,"train","0",26
"6889","FDV28","16.1","1",0.160379061,33.6558,"OUT018","1","3","2",203.7348,"train","0",4
"6890","FDZ51","11.3","1",0.054861393,96.9094,"OUT017","0","2","1",952.094,"train","0",6
"6891","FDD46","6.035","0",0.141542481,153.1998,"OUT045","0","2","1",1537.998,"train","0",11
"6892","FDE23","17.6","1",0.053397642,46.706,"OUT018","1","3","2",699.09,"train","0",4
"6893","NCF55","6.675","0",0.021710275,34.9874,"OUT045","0","2","1",247.0118,"train","2",11
"6894","FDU12","15.5","1",0.075688032,262.9568,"OUT013","2","3","1",1845.5976,"train","0",26
"6895","FDZ22","9.395","0",0.045340279,85.025,"OUT049","1","1","1",2080.625,"train","0",14
"6896","FDI44","16.1","0",0.100149459,78.4328,"OUT013","2","3","1",1158.492,"train","0",26
"6897","FDH50","15","1",0.162348584,185.9266,"OUT017","0","2","1",4610.665,"train","0",6
"6898","FDE57","9.6","0",0.036341539,142.9154,"OUT049","1","1","1",3261.7542,"train","0",14
"6899","DRJ51","14.1","0",0.087920675,228.5668,"OUT013","2","3","1",1151.834,"train","1",26
"6900","FDX52","11.5","1",0.042087749,192.682,"OUT045","0","2","1",3861.64,"train","0",11
"6901","DRN47","12.1","0",0.016921927,178.366,"OUT017","0","2","1",4314.384,"train","1",6
"6902","FDT21","7.42","0",0.020423549,249.0092,"OUT049","1","1","1",2988.1104,"train","0",14
"6903","FDY21","15.1","0",0.173833129,196.511,"OUT045","0","2","1",4713.864,"train","0",11
"6904","FDG21",NA,"1",0.256152243,151.005,"OUT019","0","1","0",149.805,"train","0",28
"6905","FDS58","9.285","1",0.021002641,161.1578,"OUT035","0","2","1",4011.445,"train","0",9
"6906","FDA26","7.855","1",0.0659527800739932,220.1482,"OUT018","1","3","2",4600.0122,"train","0",4
"6907","FDY16",NA,"1",0.091780142,182.5266,"OUT027","1","3","3",6454.931,"train","0",28
"6908","FDF20","12.85","0",0.033220169,196.6768,"OUT046","0","1","1",2759.0752,"train","0",16
"6909","FDI15","13.8","0",0.141234932,263.7884,"OUT013","2","3","1",5564.7564,"train","0",26
"6910","FDC47","15","0",0.19899855,226.5694,"OUT010","0","3","0",913.4776,"train","0",15
"6911","FDL08","10.8","0",0.049709624,246.8144,"OUT035","0","2","1",2450.144,"train","0",9
"6912","FDF08","14.3","1",0.065153295,88.4856,"OUT013","2","3","1",1406.1696,"train","0",26
"6913","FDN03","9.8","1",0.015087112,250.1408,"OUT035","0","2","1",4005.4528,"train","0",9
"6914","FDG34","11.5","1",0.037782943,106.6254,"OUT017","0","2","1",325.5762,"train","0",6
"6915","FDA56","9.21","0",0.008782561,119.8414,"OUT045","0","2","1",1340.2554,"train","0",11
"6916","NCI17",NA,"0",0.142728113,95.141,"OUT027","1","3","3",2510.066,"train","2",28
"6917","NCO17","10","0",0.073493831,118.344,"OUT049","1","1","1",1797.66,"train","2",14
"6918","FDK55","18.5","0",0.025907416,87.7172,"OUT017","0","2","1",802.9548,"train","0",6
"6919","FDD10","20.6","1",0.046280998,177.4344,"OUT017","0","2","1",1962.7784,"train","0",6
"6920","NCH18","9.3","0",0.044624064,245.4802,"OUT013","2","3","1",3193.8426,"train","2",26
"6921","NCA53","11.395","0",0.009898492,48.8034,"OUT045","0","2","1",777.6544,"train","2",11
"6922","DRJ24","11.8","0",0.189689886,184.3924,"OUT010","0","3","0",370.1848,"train","1",15
"6923","DRN35","8.01","0",0.070189131,37.9532,"OUT013","2","3","1",826.9236,"train","1",26
"6924","FDC47","15","0",0.119374946,229.3694,"OUT018","1","3","2",5024.1268,"train","0",4
"6925","FDN48","13.35","0",0.065215312,93.4804,"OUT018","1","3","2",1102.5648,"train","0",4
"6926","FDR27",NA,"1",0.095635061,130.7942,"OUT027","1","3","3",3047.3666,"train","0",28
"6927","FDS33",NA,"1",0.216107535,86.8514,"OUT019","0","1","0",354.2056,"train","0",28
"6928","DRL11","10.5","0",0.048009081,157.0946,"OUT035","0","2","1",2209.1244,"train","1",9
"6929","FDQ21","21.25","0",0.019533098,120.4756,"OUT017","0","2","1",1938.8096,"train","0",6
"6930","FDY37","17","1",0.026568875,142.047,"OUT046","0","1","1",3149.234,"train","0",16
"6931","FDS35","9.3","0",0.111127966,63.1826,"OUT013","2","3","1",2002.0606,"train","0",26
"6932","DRD60","15.7","0",0.03723211,183.1634,"OUT046","0","1","1",5634.6654,"train","1",16
"6933","DRP47","15.75","0",0.140603316,252.8382,"OUT046","0","1","1",6308.455,"train","1",16
"6934","NCY41",NA,"0",0.075368868,35.2532,"OUT027","1","3","3",970.7364,"train","2",28
"6935","FDR59","14.5","1",0.063962842,263.1594,"OUT049","1","1","1",2616.594,"train","0",14
"6936","FDM36",NA,"1",0.102830104,172.6422,"OUT019","0","1","0",344.8844,"train","0",28
"6937","NCI42",NA,"0",0.01031535,208.4954,"OUT027","1","3","3",3751.1172,"train","2",28
"6938","FDA31","7.1","0",0.110633958,173.808,"OUT017","0","2","1",1211.756,"train","0",6
"6939","FDY33","14.5","1",0.0659527800739932,159.3262,"OUT035","0","2","1",2864.2716,"train","0",9
"6940","FDV40","17.35","0",0.014721579,73.1038,"OUT045","0","2","1",886.8456,"train","0",11
"6941","NCW17","18","0",0.019465205,128.6994,"OUT018","1","3","2",2441.4886,"train","2",4
"6942","FDN38","6.615","1",0.091895319,248.6408,"OUT013","2","3","1",3504.7712,"train","0",26
"6943","FDQ11",NA,"1",0.118535581,256.3988,"OUT019","0","1","0",256.9988,"train","0",28
"6944","FDG34","11.5","1",0.037646623,107.5254,"OUT045","0","2","1",325.5762,"train","0",11
"6945","NCN14","19.1","0",0.092060694,183.7608,"OUT049","1","1","1",4777.7808,"train","2",14
"6946","FDY46",NA,"0",0.04765803,188.3898,"OUT027","1","3","3",5238.5144,"train","0",28
